890540, 2017-02-08, 06:56:52, 18.9
889680, 2017-02-08, 06:56:52, 11.5
889630, 2017-02-08, 06:56:52, 52.8
890570, 2017-02-08, 06:56:52, 29.9
890530, 2017-02-08, 06:56:53, 67.2
890540, 2017-02-08, 06:56:53, 19.0
895710, 2017-02-08, 06:56:53, 2.9
889680, 2017-02-08, 06:56:53, 11.4
896110, 2017-02-08, 06:56:53, 32.5
890570, 2017-02-08, 06:56:53, 30.0
889630, 2017-02-08, 06:56:53, 53.0
890530, 2017-02-08, 06:56:54, 67.4
890540, 2017-02-08, 06:56:54, 19.0
889680, 2017-02-08, 06:56:54, 11.5
889630, 2017-02-08, 06:56:54, 53.2
895710, 2017-02-08, 06:56:54, 3.0
890570, 2017-02-08, 06:56:54, 30.1
896110, 2017-02-08, 06:56:54, 32.6
896110, 2017-02-08, 06:56:55, 32.7
889630, 2017-02-08, 06:56:55, 53.4
889680, 2017-02-08, 06:56:55, 11.4
890570, 2017-02-08, 06:56:55, 30.3
895710, 2017-02-08, 06:56:55, 3.1
890530, 2017-02-08, 06:56:55, 67.6
890540, 2017-02-08, 06:56:55, 19.1
889680, 2017-02-08, 06:56:56, 11.5
896110, 2017-02-08, 06:56:56, 32.6
895710, 2017-02-08, 06:56:56, 3.3
890570, 2017-02-08, 06:56:56, 30.1
890530, 2017-02-08, 06:56:56, 67.4
890540, 2017-02-08, 06:56:56, 19.1
889630, 2017-02-08, 06:56:56, 53.7
889680, 2017-02-08, 06:56:57, 11.4
889630, 2017-02-08, 06:56:57, 53.9
890570, 2017-02-08, 06:56:57, 30.3
895710, 2017-02-08, 06:56:57, 3.4
890530, 2017-02-08, 06:56:57, 67.2
890540, 2017-02-08, 06:56:57, 19.1
896110, 2017-02-08, 06:56:57, 32.5
896110, 2017-02-08, 06:56:58, 32.3
895710, 2017-02-08, 06:56:58, 3.3
890570, 2017-02-08, 06:56:58, 30.1
890530, 2017-02-08, 06:56:58, 67.1
890540, 2017-02-08, 06:56:58, 19.0
889630, 2017-02-08, 06:56:58, 54.1
889680, 2017-02-08, 06:56:58, 11.5
895710, 2017-02-08, 06:56:59, 3.4
890530, 2017-02-08, 06:56:59, 67.2
890540, 2017-02-08, 06:56:59, 19.1
889680, 2017-02-08, 06:56:59, 11.4
889630, 2017-02-08, 06:56:59, 54.3
896110, 2017-02-08, 06:56:59, 32.2
890570, 2017-02-08, 06:56:59, 30.3
895710, 2017-02-08, 06:57:00, 3.6
890530, 2017-02-08, 06:57:00, 67.4
890540, 2017-02-08, 06:57:00, 19.1
889680, 2017-02-08, 06:57:00, 11.3
890570, 2017-02-08, 06:57:00, 30.1
896110, 2017-02-08, 06:57:00, 32.3
889630, 2017-02-08, 06:57:00, 54.1
890570, 2017-02-08, 06:57:01, 30.0
889680, 2017-02-08, 06:57:01, 11.1
895710, 2017-02-08, 06:57:01, 3.4
889630, 2017-02-08, 06:57:01, 53.9
896110, 2017-02-08, 06:57:01, 32.5
890530, 2017-02-08, 06:57:01, 67.6
890540, 2017-02-08, 06:57:01, 19.1
889680, 2017-02-08, 06:57:02, 11.3
896110, 2017-02-08, 06:57:02, 32.3
890530, 2017-02-08, 06:57:02, 67.4
890540, 2017-02-08, 06:57:02, 19.1
895710, 2017-02-08, 06:57:02, 3.6
889630, 2017-02-08, 06:57:02, 54.1
890570, 2017-02-08, 06:57:02, 30.1
890530, 2017-02-08, 06:57:03, 67.6
890540, 2017-02-08, 06:57:03, 19.1
889680, 2017-02-08, 06:57:03, 11.4
895710, 2017-02-08, 06:57:03, 3.7
896110, 2017-02-08, 06:57:03, 32.5
889630, 2017-02-08, 06:57:03, 54.3
890570, 2017-02-08, 06:57:03, 30.0
890530, 2017-02-08, 06:57:04, 67.7
890540, 2017-02-08, 06:57:04, 19.1
889680, 2017-02-08, 06:57:04, 11.5
895710, 2017-02-08, 06:57:04, 3.8
896110, 2017-02-08, 06:57:04, 32.6
889630, 2017-02-08, 06:57:04, 54.1
890570, 2017-02-08, 06:57:04, 30.1
895710, 2017-02-08, 06:57:05, 3.7
890530, 2017-02-08, 06:57:05, 67.6
890540, 2017-02-08, 06:57:05, 19.2
896110, 2017-02-08, 06:57:05, 32.5
889630, 2017-02-08, 06:57:05, 54.3
889680, 2017-02-08, 06:57:05, 11.6
890570, 2017-02-08, 06:57:05, 30.3
890530, 2017-02-08, 06:57:06, 67.4
890540, 2017-02-08, 06:57:06, 19.2
890570, 2017-02-08, 06:57:06, 30.4
889680, 2017-02-08, 06:57:06, 11.5
889630, 2017-02-08, 06:57:06, 54.1
896110, 2017-02-08, 06:57:06, 32.6
895710, 2017-02-08, 06:57:06, 3.8
890570, 2017-02-08, 06:57:07, 30.3
889680, 2017-02-08, 06:57:07, 11.4
896110, 2017-02-08, 06:57:07, 32.7
890530, 2017-02-08, 06:57:07, 67.6
890540, 2017-02-08, 06:57:07, 19.2
895710, 2017-02-08, 06:57:07, 4.0
889630, 2017-02-08, 06:57:07, 53.9
896110, 2017-02-08, 06:57:08, 32.6
895710, 2017-02-08, 06:57:08, 3.8
890570, 2017-02-08, 06:57:08, 30.1
889630, 2017-02-08, 06:57:08, 53.7
889680, 2017-02-08, 06:57:08, 11.5
890530, 2017-02-08, 06:57:08, 67.4
890540, 2017-02-08, 06:57:08, 19.1
895710, 2017-02-08, 06:57:09, 4.0
889630, 2017-02-08, 06:57:09, 53.9
890570, 2017-02-08, 06:57:09, 30.0
889680, 2017-02-08, 06:57:09, 11.6
890530, 2017-02-08, 06:57:09, 67.6
890540, 2017-02-08, 06:57:09, 19.1
896110, 2017-02-08, 06:57:09, 32.5
895710, 2017-02-08, 06:57:10, 3.8
889630, 2017-02-08, 06:57:10, 54.1
889680, 2017-02-08, 06:57:10, 11.5
896110, 2017-02-08, 06:57:10, 32.3
890530, 2017-02-08, 06:57:10, 67.4
890540, 2017-02-08, 06:57:10, 19.1
890570, 2017-02-08, 06:57:10, 30.1
895710, 2017-02-08, 06:57:11, 4.0
890570, 2017-02-08, 06:57:11, 30.0
896110, 2017-02-08, 06:57:11, 32.2
890530, 2017-02-08, 06:57:11, 67.2
890540, 2017-02-08, 06:57:11, 19.2
889630, 2017-02-08, 06:57:11, 53.9
889680, 2017-02-08, 06:57:11, 11.4
890570, 2017-02-08, 06:57:12, 29.9
889630, 2017-02-08, 06:57:12, 53.7
889680, 2017-02-08, 06:57:12, 11.3
896110, 2017-02-08, 06:57:12, 32.1
895710, 2017-02-08, 06:57:12, 4.1
890530, 2017-02-08, 06:57:12, 67.4
890540, 2017-02-08, 06:57:12, 19.2
890570, 2017-02-08, 06:57:13, 29.8
896110, 2017-02-08, 06:57:13, 32.0
890530, 2017-02-08, 06:57:13, 67.2
890540, 2017-02-08, 06:57:13, 19.3
895710, 2017-02-08, 06:57:13, 4.0
889680, 2017-02-08, 06:57:13, 11.1
889630, 2017-02-08, 06:57:13, 53.9
890530, 2017-02-08, 06:57:14, 67.4
890540, 2017-02-08, 06:57:14, 19.3
895710, 2017-02-08, 06:57:14, 3.8
889630, 2017-02-08, 06:57:14, 53.7
890570, 2017-02-08, 06:57:14, 29.9
896110, 2017-02-08, 06:57:14, 32.1
889680, 2017-02-08, 06:57:14, 11.3
889680, 2017-02-08, 06:57:15, 11.4
889630, 2017-02-08, 06:57:15, 53.9
890530, 2017-02-08, 06:57:15, 67.2
890540, 2017-02-08, 06:57:15, 19.4
890570, 2017-02-08, 06:57:15, 29.8
895710, 2017-02-08, 06:57:15, 4.0
896110, 2017-02-08, 06:57:15, 32.0
889680, 2017-02-08, 06:57:16, 11.5
896110, 2017-02-08, 06:57:16, 31.8
890570, 2017-02-08, 06:57:16, 29.9
890530, 2017-02-08, 06:57:16, 67.4
890540, 2017-02-08, 06:57:16, 19.4
895710, 2017-02-08, 06:57:16, 4.1
889630, 2017-02-08, 06:57:16, 54.1
895710, 2017-02-08, 06:57:17, 4.2
889630, 2017-02-08, 06:57:17, 54.3
890570, 2017-02-08, 06:57:17, 30.0
896110, 2017-02-08, 06:57:17, 31.7
889680, 2017-02-08, 06:57:17, 11.6
890530, 2017-02-08, 06:57:17, 67.6
890540, 2017-02-08, 06:57:17, 19.5
896110, 2017-02-08, 06:57:18, 31.8
889680, 2017-02-08, 06:57:18, 11.5
890530, 2017-02-08, 06:57:18, 67.7
890540, 2017-02-08, 06:57:18, 19.5
895710, 2017-02-08, 06:57:18, 4.4
889630, 2017-02-08, 06:57:18, 54.1
890570, 2017-02-08, 06:57:18, 30.1
896110, 2017-02-08, 06:57:19, 32.0
890570, 2017-02-08, 06:57:19, 30.0
889630, 2017-02-08, 06:57:19, 53.9
895710, 2017-02-08, 06:57:19, 4.5
889680, 2017-02-08, 06:57:19, 11.6
890530, 2017-02-08, 06:57:19, 67.6
890540, 2017-02-08, 06:57:19, 19.6
890530, 2017-02-08, 06:57:20, 67.4
890540, 2017-02-08, 06:57:20, 19.5
896110, 2017-02-08, 06:57:20, 31.8
895710, 2017-02-08, 06:57:20, 4.6
889630, 2017-02-08, 06:57:20, 54.1
890570, 2017-02-08, 06:57:20, 29.9
889680, 2017-02-08, 06:57:20, 11.5
895710, 2017-02-08, 06:57:21, 4.5
896110, 2017-02-08, 06:57:21, 31.7
890530, 2017-02-08, 06:57:21, 67.6
890540, 2017-02-08, 06:57:21, 19.6
890570, 2017-02-08, 06:57:21, 30.0
889680, 2017-02-08, 06:57:21, 11.4
889630, 2017-02-08, 06:57:21, 53.9
889630, 2017-02-08, 06:57:22, 54.1
889680, 2017-02-08, 06:57:22, 11.3
890570, 2017-02-08, 06:57:22, 29.9
896110, 2017-02-08, 06:57:22, 31.6
895710, 2017-02-08, 06:57:22, 4.6
890530, 2017-02-08, 06:57:22, 67.7
890540, 2017-02-08, 06:57:22, 19.5
896110, 2017-02-08, 06:57:23, 31.7
889630, 2017-02-08, 06:57:23, 53.9
895710, 2017-02-08, 06:57:23, 4.5
890530, 2017-02-08, 06:57:23, 67.9
890540, 2017-02-08, 06:57:23, 19.5
889680, 2017-02-08, 06:57:23, 11.4
890570, 2017-02-08, 06:57:23, 29.8
889630, 2017-02-08, 06:57:24, 53.7
890530, 2017-02-08, 06:57:24, 67.7
890540, 2017-02-08, 06:57:24, 19.4
890570, 2017-02-08, 06:57:24, 29.7
896110, 2017-02-08, 06:57:24, 31.8
889680, 2017-02-08, 06:57:24, 11.3
895710, 2017-02-08, 06:57:24, 4.6
890570, 2017-02-08, 06:57:25, 29.8
889680, 2017-02-08, 06:57:25, 11.1
889630, 2017-02-08, 06:57:25, 53.9
890530, 2017-02-08, 06:57:25, 67.9
890540, 2017-02-08, 06:57:25, 19.5
895710, 2017-02-08, 06:57:25, 4.8
896110, 2017-02-08, 06:57:25, 32.0
895710, 2017-02-08, 06:57:26, 4.6
890530, 2017-02-08, 06:57:26, 68.1
890540, 2017-02-08, 06:57:26, 19.4
889680, 2017-02-08, 06:57:26, 11.0
890570, 2017-02-08, 06:57:26, 29.9
896110, 2017-02-08, 06:57:26, 32.1
889630, 2017-02-08, 06:57:26, 53.7
889680, 2017-02-08, 06:57:27, 11.1
890570, 2017-02-08, 06:57:27, 29.8
890530, 2017-02-08, 06:57:27, 68.2
890540, 2017-02-08, 06:57:27, 19.5
889630, 2017-02-08, 06:57:27, 53.4
896110, 2017-02-08, 06:57:27, 32.0
895710, 2017-02-08, 06:57:27, 4.8
890530, 2017-02-08, 06:57:28, 68.4
890540, 2017-02-08, 06:57:28, 19.4
889680, 2017-02-08, 06:57:28, 11.0
890570, 2017-02-08, 06:57:28, 29.9
896110, 2017-02-08, 06:57:28, 32.1
895710, 2017-02-08, 06:57:28, 4.9
889630, 2017-02-08, 06:57:28, 53.2
895710, 2017-02-08, 06:57:29, 5.0
889630, 2017-02-08, 06:57:29, 53.4
896110, 2017-02-08, 06:57:29, 32.2
890530, 2017-02-08, 06:57:29, 68.2
890540, 2017-02-08, 06:57:29, 19.4
890570, 2017-02-08, 06:57:29, 29.8
889680, 2017-02-08, 06:57:29, 10.9
895710, 2017-02-08, 06:57:30, 5.2
896110, 2017-02-08, 06:57:30, 32.1
890570, 2017-02-08, 06:57:30, 29.7
889630, 2017-02-08, 06:57:30, 53.7
890530, 2017-02-08, 06:57:30, 68.1
890540, 2017-02-08, 06:57:30, 19.3
889680, 2017-02-08, 06:57:30, 10.8
895710, 2017-02-08, 06:57:31, 5.0
890530, 2017-02-08, 06:57:31, 68.2
890540, 2017-02-08, 06:57:31, 19.4
889680, 2017-02-08, 06:57:31, 10.7
890570, 2017-02-08, 06:57:31, 29.6
889630, 2017-02-08, 06:57:31, 53.9
896110, 2017-02-08, 06:57:31, 32.0
890530, 2017-02-08, 06:57:32, 68.1
890540, 2017-02-08, 06:57:32, 19.3
889680, 2017-02-08, 06:57:32, 10.8
895710, 2017-02-08, 06:57:32, 4.9
896110, 2017-02-08, 06:57:32, 32.1
890570, 2017-02-08, 06:57:32, 29.5
889630, 2017-02-08, 06:57:32, 53.7
889680, 2017-02-08, 06:57:33, 10.7
895710, 2017-02-08, 06:57:33, 4.8
896110, 2017-02-08, 06:57:33, 32.2
890530, 2017-02-08, 06:57:33, 67.9
890540, 2017-02-08, 06:57:33, 19.3
890570, 2017-02-08, 06:57:33, 29.4
889630, 2017-02-08, 06:57:33, 53.9
890570, 2017-02-08, 06:57:34, 29.5
889680, 2017-02-08, 06:57:34, 10.8
890530, 2017-02-08, 06:57:34, 67.7
890540, 2017-02-08, 06:57:34, 19.2
889630, 2017-02-08, 06:57:34, 53.7
895710, 2017-02-08, 06:57:34, 4.6
896110, 2017-02-08, 06:57:34, 32.3
889630, 2017-02-08, 06:57:35, 53.4
890530, 2017-02-08, 06:57:35, 67.9
890540, 2017-02-08, 06:57:35, 19.3
895710, 2017-02-08, 06:57:35, 4.8
896110, 2017-02-08, 06:57:35, 32.2
890570, 2017-02-08, 06:57:35, 29.6
889680, 2017-02-08, 06:57:35, 10.7
896110, 2017-02-08, 06:57:36, 32.1
890570, 2017-02-08, 06:57:36, 29.5
890530, 2017-02-08, 06:57:36, 68.1
890540, 2017-02-08, 06:57:36, 19.3
889680, 2017-02-08, 06:57:36, 10.6
889630, 2017-02-08, 06:57:36, 53.7
895710, 2017-02-08, 06:57:36, 4.9
889680, 2017-02-08, 06:57:37, 10.7
896110, 2017-02-08, 06:57:37, 32.2
895710, 2017-02-08, 06:57:37, 5.0
890570, 2017-02-08, 06:57:37, 29.4
889630, 2017-02-08, 06:57:37, 53.4
890530, 2017-02-08, 06:57:37, 68.2
890540, 2017-02-08, 06:57:37, 19.4
890530, 2017-02-08, 06:57:38, 68.1
890540, 2017-02-08, 06:57:38, 19.3
896110, 2017-02-08, 06:57:38, 32.1
889680, 2017-02-08, 06:57:38, 10.6
889630, 2017-02-08, 06:57:38, 53.7
890570, 2017-02-08, 06:57:38, 29.3
895710, 2017-02-08, 06:57:38, 4.9
895710, 2017-02-08, 06:57:39, 5.0
890530, 2017-02-08, 06:57:39, 67.9
890540, 2017-02-08, 06:57:39, 19.3
896110, 2017-02-08, 06:57:39, 32.0
889680, 2017-02-08, 06:57:39, 10.5
890570, 2017-02-08, 06:57:39, 29.2
889630, 2017-02-08, 06:57:39, 53.4
889680, 2017-02-08, 06:57:40, 10.6
896110, 2017-02-08, 06:57:40, 31.8
890530, 2017-02-08, 06:57:40, 68.1
890540, 2017-02-08, 06:57:40, 19.3
889630, 2017-02-08, 06:57:40, 53.2
890570, 2017-02-08, 06:57:40, 29.0
895710, 2017-02-08, 06:57:40, 5.2
895710, 2017-02-08, 06:57:41, 5.0
896110, 2017-02-08, 06:57:41, 32.0
890570, 2017-02-08, 06:57:41, 29.2
889680, 2017-02-08, 06:57:41, 10.7
890530, 2017-02-08, 06:57:41, 67.9
890540, 2017-02-08, 06:57:41, 19.3
889630, 2017-02-08, 06:57:41, 53.4
895710, 2017-02-08, 06:57:42, 5.2
890530, 2017-02-08, 06:57:42, 67.7
890540, 2017-02-08, 06:57:42, 19.2
889680, 2017-02-08, 06:57:42, 10.6
890570, 2017-02-08, 06:57:42, 29.0
889630, 2017-02-08, 06:57:42, 53.7
896110, 2017-02-08, 06:57:42, 31.8
890570, 2017-02-08, 06:57:43, 28.9
895710, 2017-02-08, 06:57:43, 5.3
890530, 2017-02-08, 06:57:43, 67.6
890540, 2017-02-08, 06:57:43, 19.3
889680, 2017-02-08, 06:57:43, 10.5
896110, 2017-02-08, 06:57:43, 31.7
889630, 2017-02-08, 06:57:43, 53.4
889630, 2017-02-08, 06:57:44, 53.2
889680, 2017-02-08, 06:57:44, 10.4
890570, 2017-02-08, 06:57:44, 29.0
896110, 2017-02-08, 06:57:44, 31.8
890530, 2017-02-08, 06:57:44, 67.7
890540, 2017-02-08, 06:57:44, 19.3
895710, 2017-02-08, 06:57:44, 5.2
889680, 2017-02-08, 06:57:45, 10.5
895710, 2017-02-08, 06:57:45, 5.0
896110, 2017-02-08, 06:57:45, 32.0
890530, 2017-02-08, 06:57:45, 67.9
890540, 2017-02-08, 06:57:45, 19.3
889630, 2017-02-08, 06:57:45, 53.0
890570, 2017-02-08, 06:57:45, 28.9
896110, 2017-02-08, 06:57:46, 32.1
889630, 2017-02-08, 06:57:46, 52.8
889680, 2017-02-08, 06:57:46, 10.6
890570, 2017-02-08, 06:57:46, 29.0
895710, 2017-02-08, 06:57:46, 4.9
890530, 2017-02-08, 06:57:46, 68.1
890540, 2017-02-08, 06:57:46, 19.3
890530, 2017-02-08, 06:57:47, 68.2
890540, 2017-02-08, 06:57:47, 19.3
890570, 2017-02-08, 06:57:47, 29.2
896110, 2017-02-08, 06:57:47, 32.0
889680, 2017-02-08, 06:57:47, 10.5
895710, 2017-02-08, 06:57:47, 5.0
889630, 2017-02-08, 06:57:47, 52.5
890530, 2017-02-08, 06:57:48, 68.1
890540, 2017-02-08, 06:57:48, 19.2
889680, 2017-02-08, 06:57:48, 10.4
889630, 2017-02-08, 06:57:48, 52.3
895710, 2017-02-08, 06:57:48, 5.2
890570, 2017-02-08, 06:57:48, 29.3
896110, 2017-02-08, 06:57:48, 32.1
890530, 2017-02-08, 06:57:49, 67.9
890540, 2017-02-08, 06:57:49, 19.2
896110, 2017-02-08, 06:57:49, 32.2
889630, 2017-02-08, 06:57:49, 52.1
895710, 2017-02-08, 06:57:49, 5.0
890570, 2017-02-08, 06:57:49, 29.4
889680, 2017-02-08, 06:57:49, 10.5
890530, 2017-02-08, 06:57:50, 67.7
890540, 2017-02-08, 06:57:50, 19.1
896110, 2017-02-08, 06:57:50, 32.3
895710, 2017-02-08, 06:57:50, 4.9
890570, 2017-02-08, 06:57:50, 29.5
889630, 2017-02-08, 06:57:50, 51.8
889680, 2017-02-08, 06:57:50, 10.4
889630, 2017-02-08, 06:57:51, 51.6
890570, 2017-02-08, 06:57:51, 29.4
895710, 2017-02-08, 06:57:51, 5.0
889680, 2017-02-08, 06:57:51, 10.3
896110, 2017-02-08, 06:57:51, 32.2
890530, 2017-02-08, 06:57:51, 67.6
890540, 2017-02-08, 06:57:51, 19.2
889680, 2017-02-08, 06:57:52, 10.4
890570, 2017-02-08, 06:57:52, 29.5
890530, 2017-02-08, 06:57:52, 67.7
890540, 2017-02-08, 06:57:52, 19.2
889630, 2017-02-08, 06:57:52, 51.4
895710, 2017-02-08, 06:57:52, 5.2
896110, 2017-02-08, 06:57:52, 32.3
890570, 2017-02-08, 06:57:53, 29.6
889680, 2017-02-08, 06:57:53, 10.3
896110, 2017-02-08, 06:57:53, 32.5
895710, 2017-02-08, 06:57:53, 5.3
890530, 2017-02-08, 06:57:53, 67.9
890540, 2017-02-08, 06:57:53, 19.3
889630, 2017-02-08, 06:57:53, 51.2
889630, 2017-02-08, 06:57:54, 51.4
890530, 2017-02-08, 06:57:54, 67.7
890540, 2017-02-08, 06:57:54, 19.3
889680, 2017-02-08, 06:57:54, 10.4
890570, 2017-02-08, 06:57:54, 29.7
895710, 2017-02-08, 06:57:54, 5.4
896110, 2017-02-08, 06:57:54, 32.6
889680, 2017-02-08, 06:57:55, 10.3
889630, 2017-02-08, 06:57:55, 51.6
890530, 2017-02-08, 06:57:55, 67.6
890540, 2017-02-08, 06:57:55, 19.4
890570, 2017-02-08, 06:57:55, 29.6
895710, 2017-02-08, 06:57:55, 5.3
896110, 2017-02-08, 06:57:55, 32.7
890570, 2017-02-08, 06:57:56, 29.5
895710, 2017-02-08, 06:57:56, 5.2
890530, 2017-02-08, 06:57:56, 67.4
890540, 2017-02-08, 06:57:56, 19.4
889680, 2017-02-08, 06:57:56, 10.2
896110, 2017-02-08, 06:57:56, 32.6
889630, 2017-02-08, 06:57:56, 51.8
896110, 2017-02-08, 06:57:57, 32.5
895710, 2017-02-08, 06:57:57, 5.0
890570, 2017-02-08, 06:57:57, 29.4
889680, 2017-02-08, 06:57:57, 10.1
889630, 2017-02-08, 06:57:57, 52.1
890530, 2017-02-08, 06:57:57, 67.2
890540, 2017-02-08, 06:57:57, 19.5
889630, 2017-02-08, 06:57:58, 51.8
896110, 2017-02-08, 06:57:58, 32.6
889680, 2017-02-08, 06:57:58, 10.2
895710, 2017-02-08, 06:57:58, 5.2
890530, 2017-02-08, 06:57:58, 67.4
890540, 2017-02-08, 06:57:58, 19.4
890570, 2017-02-08, 06:57:58, 29.5
896110, 2017-02-08, 06:57:59, 32.7
889630, 2017-02-08, 06:57:59, 52.1
890530, 2017-02-08, 06:57:59, 67.2
890540, 2017-02-08, 06:57:59, 19.4
895710, 2017-02-08, 06:57:59, 5.0
890570, 2017-02-08, 06:57:59, 29.4
889680, 2017-02-08, 06:57:59, 10.3
895710, 2017-02-08, 06:58:00, 4.9
890530, 2017-02-08, 06:58:00, 67.4
889630, 2017-02-08, 06:58:00, 52.3
890540, 2017-02-08, 06:58:00, 19.3
890570, 2017-02-08, 06:58:00, 29.5
889680, 2017-02-08, 06:58:00, 10.2
896110, 2017-02-08, 06:58:00, 32.6
895710, 2017-02-08, 06:58:01, 4.8
889630, 2017-02-08, 06:58:01, 52.5
890570, 2017-02-08, 06:58:01, 29.6
890530, 2017-02-08, 06:58:01, 67.2
890540, 2017-02-08, 06:58:01, 19.3
896110, 2017-02-08, 06:58:01, 32.7
889680, 2017-02-08, 06:58:01, 10.3
890530, 2017-02-08, 06:58:02, 67.1
890540, 2017-02-08, 06:58:02, 19.2
896110, 2017-02-08, 06:58:02, 32.6
895710, 2017-02-08, 06:58:02, 4.9
890570, 2017-02-08, 06:58:02, 29.5
889630, 2017-02-08, 06:58:02, 52.8
889680, 2017-02-08, 06:58:02, 10.2
896110, 2017-02-08, 06:58:03, 32.5
895710, 2017-02-08, 06:58:03, 4.8
890570, 2017-02-08, 06:58:03, 29.4
890530, 2017-02-08, 06:58:03, 67.2
890540, 2017-02-08, 06:58:03, 19.2
889630, 2017-02-08, 06:58:03, 52.5
889680, 2017-02-08, 06:58:03, 10.3
890570, 2017-02-08, 06:58:04, 29.3
895710, 2017-02-08, 06:58:04, 4.6
889630, 2017-02-08, 06:58:04, 52.3
889680, 2017-02-08, 06:58:04, 10.4
890530, 2017-02-08, 06:58:04, 67.4
890540, 2017-02-08, 06:58:04, 19.1
896110, 2017-02-08, 06:58:04, 32.3
890530, 2017-02-08, 06:58:05, 67.6
889630, 2017-02-08, 06:58:05, 52.5
890570, 2017-02-08, 06:58:05, 29.2
895710, 2017-02-08, 06:58:05, 4.8
896110, 2017-02-08, 06:58:05, 32.5
